text,CompSci.topic,Physics.topic,Math.topic,Statistics.topic
"  We construct an explicit projective bimodule resolution for the Leavitt path
algebra of a row-finite quiver. We prove that the Leavitt path algebra of a
row-countable quiver has Hochschild cohomolgical dimension at most one, that
is, it is quasi-free in the sense of Cuntz-Quillen. The construction of the
resolution relies on an explicit derivation of the Leavitt path algebra.
",FALSE,FALSE,TRUE,FALSE
"  We report on the SuperKEKB Phase I operations of the Large Angle
Beamstrhalung Monitor (LABM). The detector is described and its performance
characterized using the synchrotron radiation backgrounds from the last Beam
Line magnets. The backgrounds are also used to determine the expected position
of the Interaction Point (IP), and the expected background rates during Phase
II.
",FALSE,TRUE,FALSE,FALSE
"  A revolution in galaxy cluster science is only a few years away. The survey
machines eROSITA and Euclid will provide cluster samples of never-before-seen
statistical quality. XMM-Newton will be the key instrument to exploit these
rich datasets in terms of detailed follow-up of the cluster hot gas content,
systematically characterizing sub-samples as well as exotic new objects.
",FALSE,TRUE,FALSE,FALSE
"  Among the different biomarkers of aging based on omics and clinical data, DNA
methylation clocks stand apart providing unmatched accuracy in assessing the
biological age of both humans and animal models of aging. Here, we discuss
robustness of DNA methylation clocks and bounds on their out-of-sample
performance and review computational strategies for development of the clocks.
",FALSE,FALSE,FALSE,FALSE
"  Compact and portable in-situ NMR spectrometers which can be dipped in the
liquid to be measured, and are easily maintained, with affordable coil
constructions and electronics, together with an apparatus to recover depleted
magnets are presented, that provide a new real-time processing method for NMR
spectrum acquisition, that remains stable despite magnetic field fluctuations.
",FALSE,TRUE,FALSE,FALSE
"  Efficient methods are proposed, for computing integrals appeaing in
electronic structure calculations. The methods consist of two parts: the first
part is to represent the integrals as contour integrals and the second one is
to evaluate the contour integrals by the Clenshaw-Curtis quadrature. The
efficiency of the proposed methods is demonstrated through numerical
experiments.
",FALSE,TRUE,FALSE,FALSE
"  In the work of Peng et al. in 2012, a new measure was proposed for fault
diagnosis of systems: namely, g-good-neighbor conditional diagnosability, which
requires that any fault-free vertex has at least g fault-free neighbors in the
system. In this paper, we establish the g-good-neighbor conditional
diagnosability of locally twisted cubes under the PMC model and the MM^* model.
",TRUE,FALSE,TRUE,FALSE
"  In this note we study the Seifert rational homology spheres with two
complementary legs, i.e. with a pair of invariants whose fractions add up to
one. We give a complete classification of the Seifert manifolds with 3
exceptional fibers and two complementary legs which bound rational homology
balls. The result translates in a statement on the sliceness of some Montesinos
knots.
",FALSE,FALSE,TRUE,FALSE
"  In this work we perform outlier detection using ensembles of neural networks
obtained by variational approximation of the posterior in a Bayesian neural
network setting. The variational parameters are obtained by sampling from the
true posterior by gradient descent. We show our outlier detection results are
comparable to those obtained using other efficient ensembling methods.
",TRUE,FALSE,FALSE,TRUE
"  We exhibit an equivalence between the model-theoretic framework of universal
classes and the category-theoretic framework of locally multipresentable
categories. We similarly give an equivalence between abstract elementary
classes (AECs) admitting intersections and locally polypresentable categories.
We use these results to shed light on Shelah's presentation theorem for AECs.
",FALSE,FALSE,TRUE,FALSE
"  We present an embedding approach for semiconductors and insulators based on
or- bital rotations in the space of occupied Kohn-Sham orbitals. We have
implemented our approach in the popular VASP software package. We demonstrate
its power for defect structures in silicon and polaron formation in titania,
two challenging cases for conventional Kohn-Sham density functional theory.
",FALSE,TRUE,FALSE,FALSE
"  We propose a distributed version of a stochastic approximation scheme
constrained to remain in the intersection of a finite family of convex sets.
The projection to the intersection of these sets is also computed in a
distributed manner and a `nonlinear gossip' mechanism is employed to blend the
projection iterations with the stochastic approximation using multiple time
scales
",TRUE,FALSE,FALSE,FALSE
"  We prove a version of Onsager's conjecture on the conservation of energy for
the incompressible Euler equations in the context of statistical solutions, as
introduced recently by Fjordholm et al. As a byproduct, we also obtain a new
proof for the conservative direction of Onsager's conjecture for weak
solutions. Dedicated to Edriss S. Titi on the occasion of his 60th birthday.
",FALSE,TRUE,TRUE,FALSE
"  We prove local well-posedness in regular spaces and a Beale-Kato-Majda
blow-up criterion for a recently derived stochastic model of the 3D Euler fluid
equation for incompressible flow. This model describes incompressible fluid
motions whose Lagrangian particle paths follow a stochastic process with
cylindrical noise and also satisfy Newton's 2nd Law in every Lagrangian domain.
",FALSE,TRUE,TRUE,FALSE
"  This paper analyzes the properties of the solutions of the generalized
continuous algebraic Riccati equation from a geometric perspective. This
analysis reveals the presence of a subspace that may provide an appropriate
degree of freedom to stabilize the system in the related optimal control
problem even in cases where the Riccati equation does not admit a stabilizing
solution.
",FALSE,FALSE,TRUE,FALSE
"  We consider the relationship between two sufficient conditions for regularity
of the Bergman Projection on smooth, bounded, pseudoconvex domains. We show
that if the set of infinite type points is reasonably well-behaved, then the
existence of a family of good vector fields in the sense of Boas and Straube
implies that the Diederich-Fornaess Index of the domain is equal to one.
",FALSE,FALSE,TRUE,FALSE
